id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,filename,link
5291,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011,Formal,Lee Cooper Men Black Semi Formal Shoe,,5291.jpg,http://assets.myntassets.com/v1/images/style/properties/f9e6c0170eadb83b2f0c082b457548a2_images.jpg
53101,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Fabindia Silver Drop Earrings,,53101.jpg,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Silver-Earrings_1b13befaf4eb280de962dbe82b3e630a_images.jpg
32304,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Watch,,32304.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Women-White-Dial-Watch_0cecd11e3c157ea36fcd2ea525d5496c_images.jpg
57793,Women,Personal Care,Makeup,Compact,Skin,Spring,2017,NA,Lotus Herbals Natural Blend Botanical Compact 550,,57793.jpg,http://assets.myntassets.com/assets/images/57793/2018/4/27/11524809214196-Lotus-Herbals-Natural-Blend-Botanical-Compact-550-2491524809214143-1.jpg
10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys,,10054.jpg,http://assets.myntassets.com/v1/images/style/properties/dd87d19692f01880e34a6cf2b0bd9b22_images.jpg
4171,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Reebok Men's Easytone Inspire White Shoe,,4171.jpg,http://assets.myntassets.com/v1/images/style/properties/461d2320504d9d9f1cbe2ebfd6ac7aae_images.jpg
45256,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Edifice Men Analog Watch EF-130D-1A5VDF(ED419),,45256.jpg,http://assets.myntassets.com/assets/images/45256/2018/3/5/11520250788394-CASIO-Edifice-Men-Black-Dial-Watch-ED419-7241520250788213-1.jpg
59609,Women,Apparel,Saree,Sarees,Khaki,Fall,2012,Ethnic,FNF Khaki Collection for Wedding Sari,,59609.jpg,http://assets.myntassets.com/v1/images/style/properties/FNF-Khaki-Collection-for-Wedding-Sari_e65b3b145f4c03f0104f8bbe17eadbd3_images.jpg
15526,Women,Footwear,Shoes,Heels,Brown,Fall,2011,Casual,Rockport Women Jeanie Oneband Brown Flats,,15526.jpg,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg
21713,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fossil Men Blue Dial Chronograph Watch CH2752,,21713.jpg,http://assets.myntassets.com/v1/images/style/properties/35c54f3458b165f0a4d56996f4b17299_images.jpg
44384,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Spinz Women Enchante Deo,,44384.jpg,http://assets.myntassets.com/v1/images/style/properties/45d19055b3ec74a52a05ff1b687f2b4b_images.jpg
37676,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012,Casual,American Tourister Unisex Black Backpack,,37676.jpg,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Unisex-Black-Sling-Bag_9905935744e838263122a844a321d091_images.jpg
6626,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,ADIDAS Men's Canon Dialect Blue Yellow Shoe,,6626.jpg,http://assets.myntassets.com/v1/images/style/properties/b8d8c3d8ce77c3ffbeac1bd5ab06b450_images.jpg
47501,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012,Casual,Footfun Kids Unisex Red Shoes,,47501.jpg,http://assets.myntassets.com/v1/images/style/properties/c10c4d27a1dfa714ac4ba401b38fcd88_images.jpg
17271,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt,,17271.jpg,http://assets.myntassets.com/v1/images/style/properties/eaf2af327ae5b0fbd2d32a234201ebc3_images.jpg
23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011,Casual,Arrow Woman Brown Jeggings,,23044.jpg,http://assets.myntassets.com/v1/images/style/properties/4e6ea0b454b89dda95e775e6008028ba_images.jpg
22196,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Timberland Men Black Casual Shoes,,22196.jpg,http://assets.myntassets.com/v1/images/style/properties/13b63be853066689953a150fe1986bba_images.jpg
51464,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Tonga Women Olive Top,,51464.jpg,http://assets.myntassets.com/v1/images/style/properties/bbfe4e065fd17070416c4abce9166f75_images.jpg
54116,Women,Footwear,Shoes,Heels,Maroon,Winter,2012,Casual,Rocia Women Maroon Sandals,,54116.jpg,http://assets.myntassets.com/v1/images/style/properties/6cf3168e7917dac9509f4a01ab3ad86d_images.jpg
30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012,Casual,Deni Yo Men White Jeans,,30453.jpg,http://assets.myntassets.com/v1/images/style/properties/98a0a57a35f52206b545d0d06a80f2f7_images.jpg
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010,Sports,Nike Men Black Sweatshirt,,2286.jpg,http://assets.myntassets.com/v1/images/style/properties/b9c1dec897aef4542fe47e98c7c9bd1f_images.jpg
23878,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,Fila Women Sleeker Green Check Casual Shoes,,23878.jpg,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Sleeker-Green-Check-Casual-Shoes_e76128696b560d502836137def0216a4_images.jpg
48549,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Wrangler Women Black Belt,,48549.jpg,http://assets.myntassets.com/v1/images/style/properties/c67ec1fde92718785bad116cf8711640_images.jpg
42073,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Wallet,,42073.jpg,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Men-Black-Coin-Passcase-Wallet_599e93f2f77d4799d61c01b15f223f99_images.jpg
31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mark Taylor Men Printed Blue T-shirt,,31581.jpg,http://assets.myntassets.com/v1/images/style/properties/33a4f23ed9e1dc05e97ea94ab4809301_images.jpg
3354,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Men's I Give 100 Percent Work White T-shirt,,3354.jpg,http://assets.myntassets.com/v1/images/style/properties/d55de4814c818878d0584e90470d14d6_images.jpg
26536,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,ID Men White Shoes,,26536.jpg,http://assets.myntassets.com/v1/images/style/properties/9bbb0a99f2262993b7b659959fbcf3bc_images.jpg
12703,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Women Downshifter White Sports Shoes,,12703.jpg,http://assets.myntassets.com/v1/images/style/properties/8134f87644fb5617381cc4657f69ab51_images.jpg
24605,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,2011,Ethnic,Vishudh Women Pink Churidar Kurta with Dupatta,,24605.jpg,http://assets.myntassets.com/v1/images/style/properties/72c3fb257c44e102c981b960219a9cd2_images.jpg
10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Ydc Blue Shirts,,10430.jpg,http://assets.myntassets.com/v1/images/style/properties/b77929d59d81689e660446586e5e8dc3_images.jpg
56225,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set,,56225.jpg,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-Black---Grey-Pyjama-Set_579efb47dce889195f28f09f2205ebaf_images.jpg
39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Black Jeans,,39388.jpg,http://assets.myntassets.com/v1/images/style/properties/5a1df9ac28930032d37b9fa4cf5102e6_images.jpg
14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Flying Machine Men Stripes Blue Polo Tshirts,,14090.jpg,http://assets.myntassets.com/v1/images/style/properties/986d8893b024b650133e1bb88905f6ed_images.jpg
53757,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Women Speeder Wns Ind White Sports Shoes,,53757.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-White-Sports-Shoes_4b0310657932f48364fbe27ecbece28b_images.jpg
37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Men Pink Shirt,,37212.jpg,http://assets.myntassets.com/v1/images/style/properties/1066deb40c4f9ff773d13931b0fc2edd_images.jpg
4515,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's Tarun White Silver Red Shoe,,4515.jpg,http://assets.myntassets.com/v1/images/style/properties/25cffc1cddbfbc2ae8c8a98ee2431665_images.jpg
45632,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Park Avenue Men Grey Melange Briefs,,45632.jpg,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Grey-Melange-Briefs_56048ac754f2ffdf53d4bd5d72fe66f6_images.jpg
51000,Women,Apparel,Innerwear,Bra,Maroon,Summer,2018,Casual,Enamor Maroon Bra FB06,,51000.jpg,http://assets.myntassets.com/v1/images/style/properties/Enamor-Maroon-Bra-FB06_e5c0cc72a0f04bdef5dd4123989bde97_images.jpg
7390,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men Brown Shoes,,7390.jpg,http://assets.myntassets.com/v1/images/style/properties/e7ca97d7b2f468e63a1f84cc988c72ca_images.jpg
35545,Girls,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Enroute Teens Brown Sandals,,35545.jpg,http://assets.myntassets.com/v1/images/style/properties/7b3e15ecc237a90cd98b7e886bcda7f9_images.jpg
6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Lee Women's Rihana Purple T-shirt,,6242.jpg,http://assets.myntassets.com/v1/images/style/properties/4ee9c897d673a21972f79ef041f6ec99_images.jpg
47165,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Peter England Men Black Belt,,47165.jpg,http://assets.myntassets.com/v1/images/style/properties/39b0b9be2b05463a185fe1d3b4005530_images.jpg
17615,Boys,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Doodle Boys living Upto White Tshirt,,17615.jpg,http://assets.myntassets.com/v1/images/style/properties/1cbaf5223bd7a31025df3c3aa9a6d7f5_images.jpg
48911,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant with Chain,,48911.jpg,http://assets.myntassets.com/v1/images/style/properties/689ceb9bdda2404dc4bc1576c3a6d518_images.jpg
29926,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Watch PL12778MSU-61,,29926.jpg,http://assets.myntassets.com/v1/images/style/properties/ada30bf5dbd77bcb3ca30ee15882ce9b_images.jpg
42417,Unisex,Accessories,Accessories,Messenger Bag,Purple,Summer,2012,Casual,American Tourister Unisex Purple Messenger Bag,,42417.jpg,http://assets.myntassets.com/v1/images/style/properties/6b763aa4dcd9e287b442f0ebe3e26122_images.jpg
3730,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Sports,CSK Mens Fangear Yellow Jersey,,3730.jpg,http://assets.myntassets.com/v1/images/style/properties/3d5795ec77c53b0030af8f5caed06a51_images.jpg
26152,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Striped Grey Trousers,,26152.jpg,http://assets.myntassets.com/v1/images/style/properties/bf2cc8065bd15d652e9309cba750c6db_images.jpg
12367,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Reid & Taylor Men White Shirt,,12367.jpg,http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-White-Shirt_7868945b6d3a95140b08b1719b0092f1_images.jpg
54572,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Sushilas Women Multi Coloured Kurta,,54572.jpg,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Multi-Coloured-Kurta_42e5063146a229c86ceda2e3d374aa60_images.jpg
27080,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Silver Flats,,27080.jpg,http://assets.myntassets.com/v1/images/style/properties/e1fc1c55ab477c25864c495c536e30a8_images.jpg
30037,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,SKAGEN DENMARK Men Silver-Toned Dial Watch 233LSS,,30037.jpg,http://assets.myntassets.com/v1/images/style/properties/Skagen-Men-Silver-Dial-Watch_6740c9a4f54c666024ca6f230661c209_images.jpg
46285,Women,Apparel,Dress,Dresses,Multi,Summer,2012,Casual,109F Women Multi Coloured Dress,,46285.jpg,http://assets.myntassets.com/v1/images/style/properties/f00a9de0191d5bdf9bd182eaf4298c72_images.jpg
12969,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,ADIDAS Men Snova Glide Blue Sports Shoes,,12969.jpg,http://assets.myntassets.com/v1/images/style/properties/af829e3d805b3f99f3905431c425796d_images.jpg
35777,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Force 10 Men Black & Green Sports Shoes,,35777.jpg,http://assets.myntassets.com/v1/images/style/properties/82a96a5a66ccb900ef4ab90c095baf02_images.jpg
51232,Women,Apparel,Topwear,Kurtas,Green,Fall,2012,Ethnic,Satya Paul Women Green Printed Kaftan,,51232.jpg,http://assets.myntassets.com/v1/images/style/properties/Satya-Paul-Women-Green-Printed-Kaftan_ba137befb2f6471cac888b5144d0d8ef_images.jpg
17427,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO G-Shock Men White Analogue & Digital Watch G274,,17427.jpg,http://assets.myntassets.com/assets/images/17427/2018/3/2/11519969599061-CASIO-G-Shock-Men-White-Analogue--Digital-Watch-G274-5091519969598856-1.jpg
9804,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,John Miller Men Black Checks Shirts,,9804.jpg,http://assets.myntassets.com/v1/images/style/properties/a8c8db5eadde7182104da52ff4b818b0_images.jpg
23612,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Nike Fragrances Women Sensual Touch Perfume,,23612.jpg,http://assets.myntassets.com/v1/images/style/properties/fd0d8de1d0e9fa8c9e7030283786c0b9_images.jpg
6070,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Young Pigment Blue T-shirt,,6070.jpg,http://assets.myntassets.com/v1/images/style/properties/3d1229d4a695a5fa5da1233b3778f424_images.jpg
47357,Women,Accessories,Bags,Mobile Pouch,Purple,Summer,2012,Casual,Baggit Women Purple Phulrani Brush Mobile Pouch,,47357.jpg,http://assets.myntassets.com/v1/images/style/properties/669d3a9ffed15af76eb0919ae5245a17_images.jpg
26360,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Arrow Woman Grey T-shirt,,26360.jpg,http://assets.myntassets.com/v1/images/style/properties/2d5d6003f886ff36683e9f6a9bb9cda8_images.jpg
12155,Women,Apparel,Bottomwear,Leggings,Beige,Fall,2011,Ethnic,Aurelia Women Solid Beige Leggings,,12155.jpg,http://assets.myntassets.com/v1/images/style/properties/cded5e2f6f4a18a4bd4d7e79566e7fa0_images.jpg
42625,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Estelle Women Earrings,,42625.jpg,http://assets.myntassets.com/v1/images/style/properties/90e5b426f97aad2866be3ece66ea505a_images.jpg
3502,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Women's Black T-shirt,,3502.jpg,http://assets.myntassets.com/v1/images/style/properties/bc3ca4fc5e033feb792aef87100f1a6d_images.jpg
30205,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Nike Women Track Tote Pink Handbag,,30205.jpg,http://assets.myntassets.com/v1/images/style/properties/1d117c32ce16f74151bf640edf53c3c0_images.jpg
9038,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011,Formal,Buckaroo Men Medina Brown Formal Shoes,,9038.jpg,http://assets.myntassets.com/v1/images/style/properties/72da3d057e90841278201ab75c993aff_images.jpg
54740,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Vans Men Black Era Shoes,,54740.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black-Era-Shoes_e1fd73af72d76d932ba25c9738a8586d_images.jpg
13087,Unisex,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Unisex Casual Brown Casual Shoes,,13087.jpg,http://assets.myntassets.com/v1/images/style/properties/332bb5a7194240db638a5408e9fa6994_images.jpg
10602,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Sports,Nike Men Football Soccer Red Jerseys,,10602.jpg,http://assets.myntassets.com/v1/images/style/properties/c0d022229d81e781668b3e78be82fa94_images.jpg
40172,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Men UV protected Sporty Wrap Sunglasses,,40172.jpg,http://assets.myntassets.com/v1/images/style/properties/aef6869c09765a1b16e84a7ff864c7c1_images.jpg
33480,Women,Accessories,Belts,Belts,Purple,Spring,2012,Casual,Baggit Women Purple Belt,,33480.jpg,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Baggit-Belt-B-BAAZ-SANDWICHTOST-Purple-Purple-Belts_1672e0d01257dbe44c0bc07ff5bb4f2d_images.jpg
59863,Women,Personal Care,Skin Care,Eye Cream,Black,Spring,2017,Casual,Olay Women Total Effects Anti-Ageing Eye Cream,,59863.jpg,http://assets.myntassets.com/v1/images/style/properties/Olay-Women-Total-Effects-Anti-Ageing-Eye-Cream_f01717745be1cbb1a11b371c4c0805f5_images.jpg
32552,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Playboy Men Black Shoes,,32552.jpg,http://assets.myntassets.com/v1/images/style/properties/18ecb9a34ecd356d39bc6f15b87fe64c_images.jpg
21979,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Murcia Women Casual Black Clutch,,21979.jpg,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Casual-Black-Clutch_798bff33cb89c8f93140b8e22290e7c1_images.jpg
56017,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Wood Heart Lipstick 039,,56017.jpg,http://assets.myntassets.com/assets/images/56017/2019/1/11/6760101b-6c2d-4ca5-bf46-1b4a66551be71547190726410-Colorbar-Soft-Touch-Wood-Heart-Lipstick-039-8761547190726086-1.jpg
20097,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Diva Women Printed White Kurta,,20097.jpg,http://assets.myntassets.com/v1/images/style/properties/243b1ab77ab749c1d00811bca9538e83_images.jpg
53565,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,,53565.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Dial-Watch_dd66aa0f3b5ad56cbb3230eb995f0876_images.jpg
15370,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011,Casual,Urban Yoga Women Solid Pink Sweatshirts,,15370.jpg,http://assets.myntassets.com/v1/images/style/properties/080c049630e5a1031def1f9733dd502a_images.jpg
39986,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2013,Casual,Gas Men Mila Navy Blue Shoes,,39986.jpg,http://assets.myntassets.com/v1/images/style/properties/ca8904a9a90c8c44c7b08519b394e8ac_images.jpg
21145,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,s.Oliver Women Printed Black Shirt,,21145.jpg,http://assets.myntassets.com/v1/images/style/properties/9795ab6d300c035f12502e418a8522fe_images.jpg
4727,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear,,4727.jpg,http://assets.myntassets.com/v1/images/style/properties/0e06cb945b450950e57486e8aba7983e_images.jpg
45400,Women,Footwear,Shoes,Flats,Maroon,Winter,2012,Casual,Rocia Women Maroon Sandals,,45400.jpg,http://assets.myntassets.com/v1/images/style/properties/40fe64867f1f024c161b7f99ec89492f_images.jpg
38434,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Blue Handbag,,38434.jpg,http://assets.myntassets.com/v1/images/style/properties/f12c94e4ccc36263021e9ebe89b691da_images.jpg
53905,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Kiara Women Beige Handbag,,53905.jpg,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Beige-Handbag_635b5cb6ad92a12ee09cfb5ea655a90e_images.jpg
1609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2010,Sports,Reebok Women Boat-Neck Wildberry Sweatshirt,,1609.jpg,http://assets.myntassets.com/v1/images/style/properties/7b661983ddd630db69f2847a53e25704_images.jpg
57599,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017,Casual,Lotus Herbals Moistpetals Berry Punch Lipstick 121,,57599.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Moistpetals-Berry-Punch-Lipstick-121_b824a2125345aa25fa1e0194e633cc8d_images.jpg
25985,Women,Personal Care,Fragrance,Perfume and Body Mist,Lavender,Spring,2017,Casual,J.Del Pozo Halloween Women Perfume,,25985.jpg,http://assets.myntassets.com/v1/images/style/properties/7f318c3d9f0ca48701700bc7ec970acc_images.jpg
59403,Women,Apparel,Topwear,Tshirts,White,Fall,2012,Casual,Tokyo Talkies Women White T-shirt,,59403.jpg,http://assets.myntassets.com/v1/images/style/properties/Tokyo-Talkies-Women-White-T-shirt_bf24debeba0c5e8aae5aa167e99b6443_images.jpg
